Lat,Lon,Adjusted Rad
41.12184,-101.36936,474.18585839854035
41.12179,-101.36955,474.18996713795815
41.12175,-101.36973,474.2042523357791
41.12171,-101.36986,474.18579119558325
41.12169,-101.36999,474.17949721060455
41.12166,-101.37011,474.1799043131224
41.12164,-101.3702,474.17750543305317
41.12162,-101.37031,474.17562546573356
41.1216,-101.37044,474.16551075363503
41.12158,-101.37056,474.162832887292
41.12156,-101.37072,474.1696028090869
41.12154,-101.37087,474.1721337053955
41.12151,-101.37109,474.183944153523
41.12148,-101.37134,474.1749133348432
41.1214,-101.37214,474.15454963854796
41.12138,-101.37237,474.15792061758725
41.1213,-101.37318,474.16338364666257
41.12114,-101.37481,474.1733139598192
41.12111,-101.37515,474.1668613616869
41.12102,-101.37606,474.2103847747293
41.12098,-101.37647,474.20042387513973
41.12094,-101.37683,474.20783367871803
41.12091,-101.37719,474.21846009846587
41.12089,-101.37738,474.22400705628996
41.12088,-101.37743,474.2201125887865
41.12086,-101.37761,474.22030832241904
41.12081,-101.37814,474.22444946526144
41.12078,-101.3785,474.23541300681853
41.12073,-101.37891,474.22647453542737
41.1207,-101.3793,474.2290156475874
41.12061,-101.38028,474.23750487784395
41.12057,-101.3806,474.2449987853145
41.12055,-101.38088,474.2490505700774
41.12052,-101.38116,474.246568091291
41.12051,-101.3814,474.24546925514744
41.12049,-101.38174,474.2474519475715
41.12048,-101.3819,474.24595745208
41.12048,-101.38211,474.2484481574473
41.12047,-101.38245,474.2469731222246
41.12046,-101.38284,474.24559537656904
41.12045,-101.38354,474.08139682478463
41.12045,-101.3839,474.0892198140147
41.12045,-101.38433,474.1071089766801
41.12045,-101.38464,474.09751281094475
41.12045,-101.38522,474.08640575141754
41.12048,-101.38564,474.09580255227553
41.12049,-101.38583,474.07818490892566
41.12051,-101.38619,474.0999602454306
41.12054,-101.38659,474.07504049693665
41.12057,-101.38717,474.0992435246715
41.12062,-101.38784,474.0888987515501
41.12066,-101.38839,474.0805061467355
41.12088,-101.39152,474.1131752555877
41.12089,-101.39176,474.11770028023614
41.12094,-101.39241,474.10394860203536
41.12103,-101.3939,474.1157468933495
41.12113,-101.39539,474.1469071677652
41.12135,-101.39866,474.16625282709634
41.12139,-101.39913,474.1867336439446
41.12142,-101.39961,474.2308699259541
41.12155,-101.40164,474.2814825561226
41.12156,-101.40175,474.28543277343545
41.1216,-101.40226,474.29737013589175
41.12164,-101.40285,474.30786829437585
41.12175,-101.40436,474.3329196353208
41.12184,-101.40524,474.3110797119035
41.122,-101.40688,474.3024740653743
41.12203,-101.40718,474.27774002422746
41.12206,-101.40757,474.2695802998059
41.12209,-101.40796,474.2791491658266
41.1221,-101.40815,474.27437769082906
41.12211,-101.40839,474.26396346403055
41.12212,-101.40844,474.26450731338093
41.12216,-101.40911,474.2770087092772
41.12219,-101.4096,474.28145665585214
41.12222,-101.40997,474.3129080490636
41.12227,-101.41075,474.3175942191245
41.1223,-101.41119,474.3351574191925
41.12232,-101.41146,474.3466283267295
41.12233,-101.41169,474.3523669522569
41.12237,-101.41216,474.36766340422747
41.12237,-101.4122,474.36636714800625
41.12241,-101.41261,474.3460323479072
41.12243,-101.41282,474.36325845736434
41.12245,-101.413,474.35673686486575
41.12247,-101.41321,474.3607312235227
41.12248,-101.41333,474.3708931578215
41.1225,-101.41345,474.3800561594105
41.12252,-101.41361,474.370397805304
41.12255,-101.41384,474.34833984323825
41.12257,-101.414,474.35738967701656
41.12259,-101.41422,474.35527538456523
41.12262,-101.41449,474.3339721598655
41.12267,-101.41484,474.3521620631645
41.1227,-101.41513,474.34296293186713
41.1228,-101.41589,474.35498216818297
41.12284,-101.41624,474.3412130496696
41.12287,-101.41644,474.3545560363961
41.12289,-101.41658,474.35177094122713
41.12294,-101.417,474.37176845044996
41.12302,-101.4175,474.3652331196226
41.12322,-101.41916,474.39903681384936
41.12329,-101.41974,474.4112804640387
41.12337,-101.42031,474.45483672112783
41.12342,-101.42066,474.46554495251434
41.12348,-101.42115,474.4613704990825
41.12359,-101.422,474.4687044618912
41.12373,-101.42302,474.4865110294565
41.12398,-101.42493,474.53257948640146
41.12414,-101.42615,474.5291654741866
41.12441,-101.42827,474.46146688280567
41.1246,-101.42968,474.4774937852171
41.12491,-101.43203,474.4943727838541
41.12549,-101.4365,474.4521423700884
41.1261,-101.44117,474.5303838399471
41.12636,-101.44333,474.67569227328505
41.12643,-101.44391,474.67262759403167
41.1265,-101.44442,474.6667629551747
41.12661,-101.44532,474.6419594824084
41.12667,-101.44579,474.6393006351571
41.12674,-101.44643,474.64305776147955
41.12678,-101.44676,474.6516653226702
41.12682,-101.44716,474.6389455035652
41.12685,-101.44747,474.632098636666
41.1269,-101.44794,474.6564489754961
41.12691,-101.44811,474.6451251272177
41.12692,-101.44816,474.6427974950042
41.12693,-101.44836,474.6464295884252
41.12695,-101.4486,474.647772933965
41.12696,-101.44879,474.6542632989136
41.12697,-101.44894,474.6553189839228
41.12699,-101.44926,474.6541118828165
41.12701,-101.44956,474.6754856358962
41.12703,-101.4499,474.7034888390287
41.12704,-101.45021,474.7084621687468
41.12705,-101.4503,474.7123142693529
41.12706,-101.4506,474.72113067187104
41.12708,-101.45111,474.73218849405305
41.12708,-101.4513,474.7575374351846
41.12709,-101.45154,474.7511144033028
41.12709,-101.45172,474.75795785009853
41.12709,-101.45198,474.7634403410628
41.1271,-101.45218,474.7640551642114
41.1271,-101.45236,474.7636015321765
41.1271,-101.45282,474.7863897367012
41.1271,-101.45327,474.8161400961918
41.1271,-101.45342,474.8220109767994
41.12709,-101.45353,474.8272411427935
41.12709,-101.45383,474.8293147193666
41.12708,-101.45418,474.8329929087241
41.12708,-101.45434,474.83285035113033
41.12707,-101.4546,474.8309752639841
41.12706,-101.45491,474.8274153881801
41.12705,-101.45511,474.8316897410648
41.12704,-101.45533,474.8357081184142
41.12702,-101.45562,474.8242792144015
41.12701,-101.45588,474.81993845788116
41.127,-101.45613,474.81428546256427
41.12697,-101.45667,474.81053276408056
41.12695,-101.45696,474.80742721830865
41.12694,-101.45718,474.8006400836774
41.12693,-101.45736,474.8015740624206
41.12692,-101.45759,474.8025858027375
41.12691,-101.45781,474.8001209226166
41.1269,-101.45796,474.80354653342096
41.12689,-101.45818,474.80528405112756
41.12686,-101.45853,474.80120727249056
41.12685,-101.45875,474.8006410855079
41.12684,-101.45903,474.8064838054639
41.12682,-101.45927,474.80536440107034
41.12681,-101.45948,474.8014479550029
41.1268,-101.45964,474.80277398840144
41.12678,-101.45988,474.8001122806502
41.12677,-101.46006,474.80012283098193
41.12675,-101.46031,474.7981188549614
41.12672,-101.46066,474.7967864070493
41.1267,-101.46085,474.7961983581823
41.12669,-101.46097,474.7971874284555
41.12669,-101.46103,474.79801366296977
41.12666,-101.46136,474.7871778145462
41.12664,-101.46161,474.78300933510144
41.12663,-101.46176,474.7881134600292
41.12661,-101.46199,474.78787209485
41.12658,-101.46231,474.780846567594
41.12655,-101.46265,474.7598488815801
41.12654,-101.46287,474.75837859399144
41.12653,-101.46313,474.7519700367818
41.12651,-101.4634,474.74093496798866
41.12649,-101.46378,474.7369055233321
41.12646,-101.4643,474.739189185667
41.12646,-101.46435,474.73943869664186
41.12642,-101.46503,474.74608148367184
41.12639,-101.4655,474.7478693551602
41.12637,-101.46599,474.7680971436434
41.12631,-101.46709,474.76685127467175
41.12609,-101.47121,474.6451728118729
41.12605,-101.4719,474.6443857759072
41.12597,-101.47344,474.6669134321078
41.12585,-101.47554,474.67961373874783
41.12584,-101.47582,474.6673517810682
41.12583,-101.47608,474.66817208042335
41.12582,-101.47632,474.6487094704472
41.1258,-101.47654,474.65763476136425
41.12578,-101.47683,474.6635411909812
41.12576,-101.47713,474.6727286935116
41.12575,-101.47745,474.67893865732424
41.12573,-101.4778,474.68012254836316
41.12572,-101.47807,474.67762937126065
41.12572,-101.47808,474.6767775190437
41.12569,-101.47856,474.6718437840162
41.12568,-101.47879,474.66764684807333
41.12567,-101.47903,474.6603533541149
41.12565,-101.4794,474.6782603218642
41.12564,-101.4796,474.6880816993309
41.12562,-101.47988,474.69673455262796
41.12561,-101.48007,474.69348675399664
41.12561,-101.48032,474.6917798376896
41.1256,-101.48051,474.7086909712771
41.1256,-101.48073,474.70826020210467
41.12559,-101.48089,474.71563915062995
41.12559,-101.4811,474.712976821722
41.12559,-101.48131,474.7125266216564
41.12558,-101.48163,474.71930959064133
41.12558,-101.48165,474.71935817299055
41.12558,-101.48182,474.7256965243004
41.12557,-101.48222,474.715203596081
41.12556,-101.48257,474.7246650423829
41.12555,-101.48286,474.70973161925156
41.12554,-101.48306,474.7178943649203
41.12553,-101.48333,474.71278431162006
41.12552,-101.48354,474.7111527688597
41.12551,-101.48382,474.7212847153471
41.12546,-101.48481,474.72310268481294
41.12539,-101.48603,474.74622702408914
41.12534,-101.48702,474.749217400648
41.12531,-101.48762,474.7480799277155
41.12527,-101.48837,474.7566886221145
41.12522,-101.48916,474.7606603080488
41.12516,-101.49033,474.78536337877625
41.1251,-101.49141,474.81171740335424
41.12507,-101.49193,474.81876696292926
41.12502,-101.49293,474.8225376751191
41.12499,-101.4937,474.80741977495734
41.1249,-101.49523,474.8032984624802
41.12486,-101.4959,474.8044775298974
41.12478,-101.49723,474.8183842531079
41.12476,-101.49758,474.82496985187885
41.12475,-101.49785,474.82903500750575
41.12472,-101.49819,474.8419881528903
41.1247,-101.4984,474.8412385999095
41.1247,-101.49852,474.8436933167793
41.12468,-101.49865,474.85132473372613
41.12467,-101.49882,474.85712229415424
41.12456,-101.50003,474.8658561336939
41.12453,-101.50045,474.86125386711
41.12448,-101.50119,474.8652155550961
41.12441,-101.50245,474.8792954996683
41.12435,-101.50354,474.89915459990243
41.1243,-101.50453,474.8940847673
41.12425,-101.50532,474.89168321222814
41.12421,-101.5063,474.91291655303735
41.12421,-101.50635,474.91346380462244
41.1242,-101.50659,474.9039929848881
41.12419,-101.50678,474.9108491531319
41.12419,-101.50698,474.91445972331036
41.12419,-101.50708,474.91572584755806
41.12419,-101.50722,474.89630631999586
41.12419,-101.5073,474.9068985549962
41.12419,-101.5074,474.9169336828446
41.12419,-101.50754,474.9139837118735
41.12419,-101.50757,474.91408409526184
41.1242,-101.50773,474.9087045724736
41.1242,-101.50784,474.91157684595544
41.1242,-101.50795,474.9249277599088
41.12421,-101.50812,474.9240817048091
41.12422,-101.50829,474.9250846206509
41.12424,-101.50841,474.92182201670045
41.12425,-101.50856,474.91811667876016
41.12427,-101.5087,474.9157315946433
41.1243,-101.50894,474.9194851410251
41.12434,-101.5092,474.92818558618154
41.12436,-101.50937,474.91624806067483
41.12441,-101.50966,474.9363424245048
41.12443,-101.50977,474.9343524372056
41.12451,-101.51014,474.9194920682214
41.12457,-101.51038,474.91744662713324
41.12461,-101.51055,474.89969147439683
41.12464,-101.51065,474.909992606347
41.12468,-101.5108,474.92177248048876
41.12473,-101.51097,474.9229368897185
41.12481,-101.51121,474.9156892704953
41.12486,-101.51136,474.9126830210432
41.12494,-101.51161,474.9586424153811
41.12532,-101.51274,475.01323458398764
41.12553,-101.51337,475.00915150108267
41.12576,-101.51406,475.02047096257945
41.12592,-101.51451,475.07441389651734
41.12628,-101.51557,475.06424286386107
41.12649,-101.51619,475.08818125654807
41.12678,-101.51709,475.12701062315534
41.12685,-101.5173,475.12268547073114
41.12692,-101.5175,475.13670104447755
41.12697,-101.51767,475.15806599220366
41.12707,-101.51803,475.1764926797674
41.1271,-101.51815,475.1627915449309
41.12715,-101.5183,475.18290297806993
41.12718,-101.51845,475.1769928723166
41.12721,-101.51857,475.19028947487385
41.12725,-101.51871,475.19355441719347
41.12729,-101.51887,475.18329972416495
41.12732,-101.519,475.17750293122987
41.1274,-101.51935,475.2060809367237
41.12745,-101.51956,475.1927732541527
41.12748,-101.51972,475.2126364551349
41.12751,-101.51986,475.22077325720636
41.12753,-101.51999,475.226739309368
41.12756,-101.52013,475.22521826795247
41.1276,-101.52035,475.22035610510136
41.12771,-101.52098,475.23437803333394
41.12778,-101.5214,475.26892218655377
41.12782,-101.52168,475.310014548067
41.12792,-101.52234,475.3367530476404
41.12808,-101.52339,475.3756344705081
41.12827,-101.52465,475.40853067379476
41.12835,-101.52522,475.4010441524271
41.12841,-101.52566,475.395536824475
41.12844,-101.52595,475.40253875108283
41.12847,-101.5262,475.40004718891635
41.1285,-101.5265,475.4034413049312
41.12853,-101.52682,475.3984615188061
41.12855,-101.52725,475.37958216009525
41.12857,-101.52776,475.38810610152314
41.12859,-101.52836,475.40421108663827
41.12861,-101.52925,475.21503472865754
41.12862,-101.53082,475.1997671237095
41.12866,-101.53279,475.19263069547543
41.12867,-101.53355,475.19589317740406
41.12868,-101.53415,475.1931071905416
41.12871,-101.53631,475.1400663686687
41.12873,-101.53785,475.1142832575145
41.12876,-101.53971,475.0785314536004
41.12876,-101.54044,475.04805766307805
41.12875,-101.5421,475.0398577619154
41.12874,-101.54322,475.00653647637535
41.12874,-101.54385,474.9990986067714
41.12875,-101.5449,474.9951505209426
41.1288,-101.54685,474.9877850235917
41.12883,-101.54817,474.96449053823625
41.1289,-101.55072,474.9471316863487
41.12896,-101.55271,474.9308930399503
41.12902,-101.55496,474.9751606774653
41.12918,-101.56045,475.0736310284757
41.12926,-101.56312,475.09597862854133
41.12926,-101.56326,475.0990096466014
41.12931,-101.56497,475.09169357855234
41.12933,-101.56612,475.09774700127707
41.12946,-101.57042,475.10709440482174
41.12947,-101.57068,475.101988874332
41.12951,-101.57194,475.1043329876033
41.12954,-101.57304,475.1078459091757
41.12954,-101.57328,475.1109933015015
41.12959,-101.57495,475.15818421750265
41.12961,-101.57572,475.1678628719823
41.12964,-101.57686,475.21729695159405
41.12968,-101.57808,475.1839788105762
41.12971,-101.57896,475.2108011372527
41.12975,-101.58023,475.2004274677608
41.12977,-101.58067,475.20350107089683
41.12978,-101.58118,475.212384556574
41.12982,-101.5824,475.2699253158658
41.12984,-101.58319,475.3006359982515
41.12986,-101.58446,475.3357239380922
41.1299,-101.58575,475.34627092572094
41.12992,-101.58632,475.34800184927394
41.12994,-101.58698,475.3387381570775
41.12996,-101.58773,475.34863097085736
41.12998,-101.58814,475.35260281870643
41.12998,-101.58845,475.35458505541027
41.13001,-101.58917,475.3514869193074
41.13006,-101.59118,475.3635684019386
41.13007,-101.59188,475.3728961436714
41.13012,-101.59335,475.36499705895454
41.13013,-101.5938,475.3333188826001
41.13013,-101.59392,475.339087840028
41.13015,-101.59524,475.33800220919983
41.13016,-101.59547,475.33942710484996
41.13016,-101.59601,475.3441547653239
41.13015,-101.59651,475.34310175438173
41.13015,-101.59699,475.34495788997754
41.13013,-101.59753,475.3478996458092
41.13012,-101.59789,475.36617085553473
41.13005,-101.59916,475.40265977536484
41.13002,-101.59983,475.4001768143772
41.12996,-101.60094,475.40480133476257
41.12993,-101.60144,475.4083034985188
41.1299,-101.60199,475.4075051766936
41.12979,-101.60382,475.37503746236337
41.12973,-101.60487,475.37203403930835
41.12968,-101.60566,475.35702930230786
41.12958,-101.60737,475.31520232350107
41.12958,-101.60739,475.31493714611685
41.1294,-101.61054,475.33176427869614
41.12936,-101.61116,475.36064967822136
41.12933,-101.61167,475.36330805576983
41.12931,-101.6121,475.38466222471044
41.12929,-101.61268,475.38895880556356
41.12927,-101.61366,475.4107779416056
41.12927,-101.61461,475.4129023529546
41.12927,-101.61465,475.4190718433856
41.12928,-101.6154,475.4059038468963
41.12928,-101.61576,475.40013521438516
41.12929,-101.61599,475.4017605058611
41.12929,-101.61604,475.3979352156475
41.1293,-101.61626,475.39264391642445
41.12931,-101.61673,475.38814481641094
41.12936,-101.61766,475.3825965289774
41.1294,-101.61843,475.38716413213103
41.1294,-101.6186,475.4014500051676
41.12947,-101.61961,475.4251818838532
41.12954,-101.62096,475.44816278646016
41.12969,-101.62328,475.49643265334703
41.1298,-101.62518,475.5084591691955
41.12986,-101.62631,475.5072297309016
41.12993,-101.62737,475.5564780524275
41.12997,-101.62819,475.56868658365323
41.12998,-101.62834,475.57723919678466
41.13001,-101.62882,475.5751180036713
41.13002,-101.62898,475.56897775975875
41.13003,-101.62912,475.572429094394
41.13006,-101.62948,475.5757550660398
41.1301,-101.62996,475.59112475655854
41.13016,-101.63054,475.60792361006344
41.13027,-101.63151,475.5912941084461
41.13041,-101.63266,475.5976447326265
41.13058,-101.63399,475.5926935669387
41.13078,-101.63554,475.59087099746444
41.13102,-101.6375,475.559791300999
41.13133,-101.63997,475.5708273571477
41.13155,-101.64166,475.53076947155756
41.13173,-101.64308,475.5533854389821
41.13185,-101.64403,475.540394467809
41.13201,-101.64529,475.53861579290185
41.13209,-101.64597,475.55118389907625
41.13219,-101.64675,475.55326275889934
41.13238,-101.64824,475.5637412560604
41.13254,-101.64929,475.545557301214
41.1327,-101.65035,475.54600577867757
41.13274,-101.65055,475.54368296992607
41.13277,-101.65078,475.5376504273444
41.13284,-101.65117,475.5582134164392
41.13296,-101.65195,475.5826417501591
41.133,-101.65226,475.61883185904134
41.13313,-101.65306,475.6728976155714
41.13326,-101.65393,475.7172638147739
41.13339,-101.65478,475.7898188384637
41.13347,-101.65523,475.8099493565557
41.13358,-101.65595,475.84649949406537
41.13369,-101.65669,475.86547056264817
41.13383,-101.65757,475.86846897344725
41.13389,-101.65804,475.86969167468584
41.13392,-101.65827,475.86893789484606
41.13394,-101.65836,475.86578804599327
41.13395,-101.65848,475.872323106117
41.13397,-101.65872,475.85854299511425
41.13401,-101.65914,475.87230505983763
41.13402,-101.65925,475.863760734283
41.13403,-101.65934,475.8583892699623
41.13405,-101.65968,475.88012180400654
41.13407,-101.66001,475.8542802117969
41.13409,-101.66047,475.86401272163727
41.1341,-101.66094,475.88287732868605
41.13411,-101.66125,475.8836319833003
41.13411,-101.66143,475.8726303889041
41.13411,-101.66161,475.86960290360867
41.13411,-101.66184,475.8731893576789
41.1341,-101.66201,475.87733615605663
41.1341,-101.66208,475.87612129307837
41.13409,-101.66253,475.8661743063228
41.13407,-101.66295,475.8565258339586
41.13403,-101.66345,475.86590801027853
41.13402,-101.66365,475.8736833227605
41.134,-101.66386,475.8608070657633
41.13394,-101.66449,475.8617427203175
41.13392,-101.66465,475.860475672429
41.13387,-101.66516,475.85223999692516
41.13382,-101.66559,475.8487152586307
41.13375,-101.66624,475.83601661712544
41.1336,-101.6675,475.83971764513956
41.13348,-101.66852,475.8188859019933
41.13334,-101.66981,475.8284148471194
41.13324,-101.67073,475.8118775636186
41.13309,-101.67196,475.7994667025683
41.13293,-101.67345,475.8049075822677
41.13272,-101.67522,475.99604684924833
41.13265,-101.67579,475.9955261930945
41.13263,-101.67593,475.9873145150912
41.13252,-101.67686,475.99138329718284
41.13248,-101.67718,475.98882836937594
41.13243,-101.67762,476.00245792829867
41.13236,-101.67813,475.9998780169591
41.13234,-101.67828,475.99611781393014
41.1323,-101.67857,476.0063289847075
41.13223,-101.67898,476.0088858729656
41.13215,-101.67944,476.0106100792734
41.13211,-101.67965,476.0096133684912
41.1321,-101.6797,476.01092721118005
41.13206,-101.67989,476.016906692692
41.13196,-101.6803,476.027374798297
41.13192,-101.68048,476.02893516013387
41.13189,-101.68059,476.02408376527114
41.13181,-101.68091,476.03343708434744
41.13167,-101.68141,476.028590968074
41.13162,-101.68158,476.02823247159273
41.13148,-101.68204,476.0386446081654
41.13137,-101.68243,476.0467703464431
41.13121,-101.68295,476.05385226705215
41.13091,-101.68391,476.0648906313235
41.13074,-101.68446,476.08431916502025
41.13051,-101.6852,476.09280383870396
41.13027,-101.68598,476.0928464123667
41.13005,-101.68669,476.11011257733117
41.12977,-101.68758,476.1281626306645
41.1295,-101.68848,476.1103042928996
41.12935,-101.68899,476.12019066846057
41.1292,-101.68947,476.1505323021283
41.1289,-101.69047,476.1391175503224
41.12861,-101.69142,476.1482084460553
41.12851,-101.69172,476.1536722214384
41.12842,-101.69204,476.1526049025397
41.12832,-101.69238,476.1758570994318
41.12824,-101.69264,476.188335648255
41.12818,-101.69287,476.19664798501077
41.12813,-101.69305,476.1873584895138
41.1281,-101.69319,476.16257269325206
41.12806,-101.69335,476.1550786441757
41.12801,-101.69355,476.1621001526088
41.12791,-101.694,476.186257480211
41.12783,-101.69433,476.17058763286116
41.12778,-101.69462,476.19075881796783
41.12773,-101.6949,476.1695701639543
41.12768,-101.69519,476.1755378265655
41.12763,-101.69546,476.1704210978467
41.1276,-101.69568,476.1889475649421
41.12756,-101.69594,476.1990609953797
41.12755,-101.696,476.19895893616297
41.12752,-101.69621,476.2105901141903
41.12748,-101.69648,476.22003098483987
41.12746,-101.69664,476.222558233208
41.12743,-101.69696,476.19629899460097
41.12728,-101.69814,476.2109271216316
41.12725,-101.6984,476.21224362926404
41.1272,-101.69881,476.219138814405
41.12718,-101.69905,476.21856944345717
41.12712,-101.69952,476.21916280210326
41.12705,-101.70003,476.22458675804864
41.12701,-101.70036,476.23189101948054
41.12694,-101.70099,476.240224046514
41.12692,-101.70113,476.2396514632121
41.12684,-101.70181,476.2440391575701
41.12664,-101.70345,476.24695015627424
41.12639,-101.70559,475.861376223347
41.12632,-101.70627,475.8678354905895
41.1263,-101.70644,475.8664140084043
41.12626,-101.70667,475.83957124498596
41.12623,-101.70691,475.85384100077056
41.1262,-101.70714,475.87174706787135
41.12617,-101.70734,475.8732336248101
41.12611,-101.70791,475.8771433197574
41.12599,-101.70877,475.88138108171745
41.12588,-101.70973,475.88108310043395
41.12575,-101.71089,475.8753007375106
41.12562,-101.71196,475.8744984151317
41.12547,-101.71315,475.8782139148394
41.12531,-101.71432,475.8836069919816
41.12509,-101.71619,475.881053681381
41.12503,-101.71666,475.8792274977548
41.1249,-101.71784,475.90943628984724
41.12488,-101.71802,475.9093841658476
41.12476,-101.71906,475.92611712393534
41.12461,-101.72023,475.9293901840695
41.12447,-101.72137,475.9291739297775
41.12434,-101.72249,475.92391487566397
41.12421,-101.72366,475.96662723864506
41.12407,-101.72476,475.9624647192071
41.12393,-101.72589,475.97649045537185
41.12377,-101.72704,476.0039788275826
41.12359,-101.72815,476.0024928835715
41.1234,-101.72926,476.032390797072
41.12329,-101.72994,476.01964423139856
41.12316,-101.73068,476.0360706446097
41.12286,-101.73236,476.0592054621755
41.12247,-101.73459,476.1091090766602
41.12222,-101.73599,476.1063453306609
41.12203,-101.737,476.0922160327295
41.12172,-101.7388,476.1283132457921
41.12157,-101.73965,476.15249418358997
41.12138,-101.74082,476.17479149492397
41.12123,-101.74186,476.19808999481194
41.12118,-101.74224,476.20243354385104
41.12112,-101.74275,476.2165519908652
41.12105,-101.74345,476.22784982137784
41.12098,-101.74409,476.2486558809737
41.12093,-101.7446,476.28088423617976
41.12081,-101.74576,476.3228875433083
41.12073,-101.74662,476.3778050899054
41.12064,-101.74744,476.40652580490024
41.12061,-101.74779,476.44246039820075
41.12057,-101.74812,476.4762226868621
41.12052,-101.7485,476.4911358670504
41.12045,-101.74906,476.49689193112374
41.12036,-101.74964,476.4920999008891
41.12022,-101.75044,476.4972793924979
41.12015,-101.75082,476.50735727325497
41.12009,-101.75109,476.5065919484529
41.12003,-101.75134,476.53089535898414
41.11988,-101.75197,476.5276136990506
41.11982,-101.75217,476.5181790723254
41.11977,-101.75235,476.51973931907594
41.11969,-101.75266,476.52146237570594
41.11958,-101.75302,476.5043405128199
41.11957,-101.75313,476.5159907660017
41.11957,-101.75315,476.5182662619704
41.11957,-101.75316,476.5191344990837
41.11956,-101.75318,476.51992682213887
41.11955,-101.75322,476.52323992836875
41.11954,-101.75326,476.5242355895492
41.11945,-101.75356,476.53617880582584
41.11942,-101.75367,476.5416638998004
41.11939,-101.75376,476.54210751840844
41.11933,-101.75395,476.54929817824416
41.11927,-101.7541,476.544237024007
41.11889,-101.75512,476.495451002613
41.11898,-101.75516,476.5077479570276
41.11904,-101.75519,476.5156079352571
41.11911,-101.75522,476.5199835756052
41.11924,-101.75528,476.5159159501307
41.12003,-101.75554,476.4825484579217
41.12015,-101.75558,476.476465014003
41.12026,-101.75562,476.4713901630968
41.12066,-101.75573,476.4761313139137
41.12067,-101.75573,476.47680435739585
41.12068,-101.75574,476.47717076867485
41.1207,-101.75575,476.47825540782827
41.12078,-101.75579,476.4830135259214
41.12092,-101.75582,476.4931588380494
41.1212,-101.75587,476.51659226798034
41.12133,-101.75589,476.5293654458564
41.12167,-101.75591,476.56253375773207
41.12194,-101.75592,476.5783588617011
41.12225,-101.75591,476.5785933879164
41.12257,-101.7559,476.58032356650557
41.12282,-101.75588,476.587157040866
41.12301,-101.75586,476.59241227688676
41.12321,-101.75582,476.5974785979684
41.12332,-101.7558,476.60056511306027
41.12343,-101.75577,476.60342247339213
41.12366,-101.75571,476.610206737259
41.12392,-101.75564,476.6194640338601
41.12735,-101.75445,477.2626309673306
41.12804,-101.75421,477.1861631919579
41.12874,-101.75397,477.3196313462927
41.12944,-101.75373,477.2596269500514
41.13021,-101.75346,477.56952136574756
41.13024,-101.75345,477.5801131519533
41.13251,-101.75266,478.10237062699713
41.13302,-101.75248,478.2242135827173
41.13364,-101.75227,478.34617266745835
41.13372,-101.75224,478.3598160091826
41.13382,-101.75221,478.3717412295245
41.13397,-101.75216,478.389169949447
41.13413,-101.75211,478.40433290785825
41.13429,-101.75207,478.41734842099874
41.1346,-101.75199,478.4357217807844
41.13462,-101.75199,478.4358872330006
41.13486,-101.75193,478.42755560615745
41.13515,-101.75188,478.45471755945175
41.13531,-101.75185,478.45496446732255
41.13556,-101.75181,478.445147009333
41.13592,-101.75176,478.40322042082414
41.13602,-101.75174,478.39835857852836
41.13996,-101.75112,478.21291508073244
41.14067,-101.75101,478.25903851559053
41.14085,-101.75098,478.274071199426
41.14139,-101.7509,478.36764769368824
41.14157,-101.75087,478.4099420853823
41.14215,-101.75078,478.5077860095221
41.1439,-101.75051,478.87793315827804
41.14621,-101.75014,479.292893285539
41.1464,-101.75011,479.32036072140016
41.14692,-101.75003,479.6777216489024
41.1471,-101.75,479.7020079371708
41.14752,-101.74994,479.7686626784775
41.14782,-101.7499,479.7909771748352
41.14794,-101.74989,479.7972960987455
41.14835,-101.74984,479.8314103601848
41.14865,-101.74981,479.84661769252665
41.14871,-101.74981,479.8506278322486
41.14897,-101.74978,479.8682005344725
41.14961,-101.74974,479.85252460946606
41.14975,-101.74972,479.85031999475285
41.15024,-101.74969,479.83776937772774
41.15054,-101.74968,479.80862285636925
41.1508,-101.74967,479.7762755210207
41.15338,-101.74961,479.63558236170314
41.15671,-101.74955,479.3934983780514
41.15689,-101.74955,479.37964054429204
41.15697,-101.74955,479.3720275653771
41.15711,-101.74954,479.3574611493
41.15805,-101.74952,479.30052389600297
41.15815,-101.74952,479.2943644559498
41.15851,-101.74951,479.26240128521107
41.15869,-101.7495,479.24970639543983
41.15923,-101.74949,479.2144701639071
41.15931,-101.74949,479.2115863115967
41.16031,-101.74943,479.19026711967115
41.16036,-101.74943,479.18915398130537
41.16121,-101.74936,479.18479998891934
41.16154,-101.74933,479.18745186905244
41.16162,-101.74933,479.1875210524895
41.1617,-101.74932,479.18498031881444
41.16199,-101.7493,479.1700387190572
41.16351,-101.74918,479.15926508058766
41.16359,-101.74917,479.14947681338305
41.16359,-101.75115,479.1453353281267
41.16358,-101.75199,479.16477032296046
41.16356,-101.75215,479.1706557276903
41.16355,-101.75454,479.2416514323891
41.16355,-101.75693,479.33502433678177
41.16355,-101.7598,479.4594019749194
41.16354,-101.76362,479.7031157695679
41.16354,-101.76625,479.76442047884694
41.16354,-101.76658,479.79960931430236
41.16355,-101.76837,479.9810681572266
41.1635,-101.77147,480.313010793779
41.16349,-101.77408,480.59038666850773
41.16348,-101.77697,480.8952364088762
41.16348,-101.77818,480.9485710389924
41.16347,-101.77914,481.0722516737707
41.16347,-101.77961,481.1855657812294
